PRODUCT_ID;NAME;VALUE;valueInt;valueFloat
13776;Reload Time;10000;0;10000
13777;Activation Cost;0;0;0
13777;Structure Hitpoints;40;40;0
13777;Powergrid Usage;4;0;4
13777;CPU usage;6;0;6
13777;Rate of fire;3750;0;3750
13777;Optimal Range;1200;0;1200
13777;Charges Per Cycle;1;1;0
13777;Damage Modifier;3,6102;0;3,6102
13777;Charge size;1;1;0
13777;Accuracy falloff ;5160;0;5160
13777;Turret Tracking;315;0;315
13777;Primary Skill required;3302;3302;0
13777;Secondary Skill required;3300;3300;0
13777;Tech Level;1;1;0
13777;Used with (Charge Group);83;83;0
13777;Signature Resolution;40000;0;40000
13777;Meta Level;7;0;7
13777;Overload damage bonus;15;0;15
13777;Heat Damage;1;0;1
13777;Required Thermodynamics Level;1;1;0
13777;Reload Time;10000;0;10000
13778;Activation Cost;0;0;0
13778;Structure Hitpoints;40;40;0
13778;Powergrid Usage;110;0;110
13778;CPU usage;14;0;14
13778;Rate of fire;4725;0;4725
13778;Optimal Range;2160;0;2160
13778;Charges Per Cycle;1;1;0
13778;Damage Modifier;2,8875;0;2,8875
13778;Charge size;2;2;0
13778;Accuracy falloff ;9460;0;9460
13778;Turret Tracking;38,8608;0;38,8608
13778;Primary Skill required;3305;3305;0
13778;Secondary Skill required;3300;3300;0
13778;Tech Level;1;1;0
13778;Used with (Charge Group);83;83;0
13778;Signature Resolution;40000;0;40000
13778;Meta Level;7;0;7
13778;Overload damage bonus;15;0;15
13778;Heat Damage;0,7;0;0,7
13778;Required Thermodynamics Level;1;1;0
13778;Reload Time;10000;0;10000
13782;Activation Cost;0;0;0
13782;Structure Hitpoints;40;40;0
13782;Powergrid Usage;154;0;154
13782;CPU usage;17;0;17
13782;Rate of fire;5625;0;5625
13782;Optimal Range;2400;0;2400
13782;Charges Per Cycle;1;1;0
13782;Damage Modifier;3,6102;0;3,6102
13782;Charge size;2;2;0
13782;Accuracy falloff ;10320;0;10320
13782;Turret Tracking;33,792;0;33,792
13782;Primary Skill required;3305;3305;0
13782;Secondary Skill required;3300;3300;0
13782;Tech Level;1;1;0
13782;Used with (Charge Group);83;83;0
13782;Signature Resolution;40000;0;40000
13782;Meta Level;7;0;7
13782;Overload damage bonus;15;0;15
13782;Heat Damage;0,8;0;0,8
13782;Required Thermodynamics Level;1;1;0
13782;Reload Time;10000;0;10000
13786;Activation Cost;0;0;0
13786;Structure Hitpoints;40;40;0
13786;Powergrid Usage;88;0;88
13786;CPU usage;13;0;13
13786;Rate of fire;4500;0;4500
13786;Optimal Range;1920;0;1920
13786;Charges Per Cycle;1;1;0
13786;Damage Modifier;2,57895;0;2,57895
13786;Charge size;2;2;0
13786;Accuracy falloff ;8600;0;8600
13786;Turret Tracking;44,6899;0;44,6899
13786;Primary Skill required;3305;3305;0
13786;Secondary Skill required;3300;3300;0
13786;Tech Level;1;1;0
13786;Used with (Charge Group);83;83;0
13786;Signature Resolution;40000;0;40000
13786;Meta Level;7;0;7
13786;Overload damage bonus;15;0;15
13786;Heat Damage;0,7;0;0,7
13786;Required Thermodynamics Level;1;1;0
13786;Reload Time;10000;0;10000
13785;Activation Cost;0;0;0
13785;Structure Hitpoints;40;40;0
13785;Powergrid Usage;2200;0;2200
13785;CPU usage;28;0;28
13785;Rate of fire;7875;0;7875
13785;Optimal Range;4800;0;4800
13785;Charges Per Cycle;1;1;0
13785;Damage Modifier;3,36952;0;3,36952
13785;Charge size;3;3;0
13785;Accuracy falloff ;20640;0;20640
13785;Turret Tracking;4,32;0;4,32
13785;Primary Skill required;3308;3308;0
13785;Secondary Skill required;3300;3300;0
13785;Tech Level;1;1;0
13785;Used with (Charge Group);83;83;0
13785;Signature Resolution;40000;0;40000
13785;Meta Level;7;0;7
13785;Overload damage bonus;15;0;15
13785;Heat Damage;0,9;0;0,9
13785;Required Thermodynamics Level;1;1;0
13785;Reload Time;10000;0;10000
13787;Activation Cost;0;0;0
13787;Structure Hitpoints;40;40;0
13787;Powergrid Usage;1375;0;1375
13787;CPU usage;23;0;23
13787;Rate of fire;6750;0;6750
13787;Optimal Range;3840;0;3840
13787;Charges Per Cycle;1;1;0
13787;Damage Modifier;2,57895;0;2,57895
13787;Charge size;3;3;0
13787;Accuracy falloff ;17200;0;17200
13787;Turret Tracking;5,7132;0;5,7132
13787;Primary Skill required;3308;3308;0
13787;Secondary Skill required;3300;3300;0
13787;Tech Level;1;1;0
13787;Used with (Charge Group);83;83;0
13787;Signature Resolution;40000;0;40000
13787;Meta Level;7;0;7
13787;Overload damage bonus;15;0;15
13787;Heat Damage;0,7;0;0,7
13787;Required Thermodynamics Level;1;1;0
13787;Reload Time;10000;0;10000
13788;Activation Cost;0;0;0
13788;Structure Hitpoints;40;40;0
13788;Powergrid Usage;1650;0;1650
13788;CPU usage;26;0;26
13788;Rate of fire;7500;0;7500
13788;Optimal Range;4320;0;4320
13788;Charges Per Cycle;1;1;0
13788;Damage Modifier;3,05525;0;3,05525
13788;Charge size;3;3;0
13788;Accuracy falloff ;18920;0;18920
13788;Turret Tracking;4,968;0;4,968
13788;Primary Skill required;3308;3308;0
13788;Secondary Skill required;3300;3300;0
13788;Tech Level;1;1;0
13788;Used with (Charge Group);83;83;0
13788;Signature Resolution;40000;0;40000
13788;Meta Level;7;0;7
13788;Overload damage bonus;15;0;15
13788;Heat Damage;0,8;0;0,8
13788;Required Thermodynamics Level;1;1;0
13788;Reload Time;10000;0;10000
13779;Activation Cost;0;0;0
13779;Structure Hitpoints;40;40;0
13779;Powergrid Usage;7;0;7
13779;CPU usage;10;0;10
13779;Rate of fire;8075;0;8075
13779;Optimal Range;9660;0;9660
13779;Charges Per Cycle;1;1;0
13779;Damage Modifier;6,098;0;6,098
13779;Charge size;1;1;0
13779;Accuracy falloff ;8750;0;8750
13779;Turret Tracking;80;0;80
13779;Primary Skill required;3302;3302;0
13779;Secondary Skill required;3300;3300;0
13779;Tech Level;1;1;0
13779;Used with (Charge Group);83;83;0
13779;Signature Resolution;40000;0;40000
13779;Meta Level;7;0;7
13779;Overload rate of fire bonus;-15;0;-15
13779;Heat Damage;2;0;2
13779;Required Thermodynamics Level;1;1;0
13779;Reload Time;10000;0;10000
13781;Activation Cost;0;0;0
13781;Structure Hitpoints;40;40;0
13781;Powergrid Usage;11;0;11
13781;CPU usage;13;0;13
13781;Rate of fire;10175;0;10175
13781;Optimal Range;12000;0;12000
13781;Charges Per Cycle;1;1;0
13781;Damage Modifier;8,452;0;8,452
13781;Charge size;1;1;0
13781;Accuracy falloff ;8750;0;8750
13781;Turret Tracking;64;0;64
13781;Primary Skill required;3302;3302;0
13781;Secondary Skill required;3300;3300;0
13781;Tech Level;1;1;0
13781;Used with (Charge Group);83;83;0
13781;Signature Resolution;40000;0;40000
13781;Meta Level;7;0;7
13781;Overload rate of fire bonus;-15;0;-15
13781;Heat Damage;2,4;0;2,4
13781;Required Thermodynamics Level;1;1;0
13781;Reload Time;10000;0;10000
13783;Activation Cost;0;0;0
13783;Structure Hitpoints;40;40;0
13783;Powergrid Usage;180;0;180
13783;CPU usage;24;0;24
13783;Rate of fire;10902;0;10902
13783;Optimal Range;19320;0;19320
13783;Charges Per Cycle;1;1;0
13783;Damage Modifier;5,54;0;5,54
13783;Charge size;2;2;0
13783;Accuracy falloff ;17500;0;17500
13783;Turret Tracking;8,352;0;8,352
13783;Primary Skill required;3305;3305;0
13783;Secondary Skill required;3300;3300;0
13783;Tech Level;1;1;0
13783;Used with (Charge Group);83;83;0
13783;Signature Resolution;40000;0;40000
13783;Meta Level;7;0;7
13783;Overload rate of fire bonus;-15;0;-15
13783;Heat Damage;1,8;0;1,8
13783;Required Thermodynamics Level;1;1;0
13783;Reload Time;10000;0;10000
13784;Activation Cost;0;0;0
13784;Structure Hitpoints;40;40;0
13784;Powergrid Usage;225;0;225
13784;CPU usage;27;0;27
13784;Rate of fire;17103;0;17103
13784;Optimal Range;24000;0;24000
13784;Charges Per Cycle;1;1;0
13784;Damage Modifier;9,57;0;9,57
13784;Charge size;2;2;0
13784;Accuracy falloff ;17500;0;17500
13784;Turret Tracking;6,688;0;6,688
13784;Primary Skill required;3305;3305;0
13784;Secondary Skill required;3300;3300;0
13784;Tech Level;1;1;0
13784;Used with (Charge Group);83;83;0
13784;Signature Resolution;40000;0;40000
13784;Meta Level;7;0;7
13784;Overload rate of fire bonus;-15;0;-15
13784;Heat Damage;2,2;0;2,2
13784;Required Thermodynamics Level;1;1;0
13784;Reload Time;10000;0;10000
13774;Activation Cost;0;0;0
13774;Structure Hitpoints;40;40;0
13774;Powergrid Usage;2750;0;2750
13774;CPU usage;37;0;37
13774;Rate of fire;19986;0;19986
13774;Optimal Range;38640;0;38640
13774;Charges Per Cycle;1;1;0
13774;Damage Modifier;6,098;0;6,098
13774;Charge size;3;3;0
13774;Accuracy falloff ;35000;0;35000
13774;Turret Tracking;1,125;0;1,125
13774;Primary Skill required;3308;3308;0
13774;Secondary Skill required;3300;3300;0
13774;Tech Level;1;1;0
13774;Used with (Charge Group);83;83;0
13774;Signature Resolution;40000;0;40000
13774;Meta Level;6;0;6
13774;Overload rate of fire bonus;-15;0;-15
13774;Heat Damage;2;0;2
13774;Required Thermodynamics Level;1;1;0
13774;Reload Time;10000;0;10000
13775;Activation Cost;0;0;0
13775;Structure Hitpoints;40;40;0
13775;Powergrid Usage;3250;0;3250
13775;CPU usage;40;0;40
13775;Rate of fire;38155;0;38155
13775;Optimal Range;48000;0;48000
13775;Charges Per Cycle;1;1;0
13775;Damage Modifier;12,807;0;12,807
13775;Charge size;3;3;0
13775;Accuracy falloff ;35000;0;35000
13775;Turret Tracking;0,9;0;0,9
13775;Primary Skill required;3308;3308;0
13775;Secondary Skill required;3300;3300;0
13775;Tech Level;1;1;0
13775;Used with (Charge Group);83;83;0
13775;Signature Resolution;40000;0;40000
13775;Meta Level;7;0;7
13775;Overload rate of fire bonus;-15;0;-15
13775;Heat Damage;2,4;0;2,4
13775;Required Thermodynamics Level;1;1;0
13775;Reload Time;10000;0;10000
13951;Activation Cost;20;20;0
13951;Structure Hitpoints;40;40;0
13951;Powergrid Usage;2;2;0
13951;CPU usage;21;21;0
13951;Shield Bonus;32;0;32
13951;Activation time / duration;1600;0;1600
13951;Primary Skill required;3416;3416;0
13951;Tech Level;1;1;0
13951;Meta Level;9;9;0
13951;Overload duration bonus;-15;0;-15
13951;Heat Damage;0,8;0;0,8
13951;Required Thermodynamics Level;1;1;0
13951;Overload Shield Boost Bonus;10;0;10
13952;Activation Cost;16;16;0
13952;Structure Hitpoints;40;40;0
13952;Powergrid Usage;2;2;0
13952;CPU usage;21;21;0
13952;Shield Bonus;28;0;28
13952;Activation time / duration;1600;0;1600
13952;Primary Skill required;3416;3416;0
13952;Tech Level;1;1;0
13952;Meta Level;8;8;0
13952;Overload duration bonus;-15;0;-15
13952;Heat Damage;0,8;0;0,8
13952;Required Thermodynamics Level;1;1;0
13952;Overload Shield Boost Bonus;10;0;10
13949;Activation Cost;60;60;0
13949;Structure Hitpoints;40;40;0
13949;Powergrid Usage;12;12;0
13949;CPU usage;42;42;0
13949;Shield Bonus;95;0;95
13949;Activation time / duration;2400;0;2400
13949;Primary Skill required;3416;3416;0
13949;Tech Level;1;1;0
13949;Meta Level;9;9;0
13949;Overload duration bonus;-15;0;-15
13949;Heat Damage;0,8;0;0,8
13949;Required Thermodynamics Level;1;1;0
13949;Overload Shield Boost Bonus;10;0;10
13950;Activation Cost;48;48;0
13950;Structure Hitpoints;40;40;0
13950;Powergrid Usage;12;12;0
13950;CPU usage;42;42;0
13950;Shield Bonus;83;0;83
13950;Activation time / duration;2400;0;2400
13950;Primary Skill required;3416;3416;0
13950;Tech Level;1;1;0
13950;Meta Level;8;8;0
13950;Overload duration bonus;-15;0;-15
13950;Heat Damage;0,8;0;0,8
13950;Required Thermodynamics Level;1;1;0
13950;Overload Shield Boost Bonus;10;0;10
13947;Activation Cost;160;160;0
13947;Structure Hitpoints;40;40;0
13947;Powergrid Usage;150;150;0
13947;CPU usage;85;85;0
13947;Shield Bonus;252;0;252
13947;Activation time / duration;3200;0;3200
13947;Primary Skill required;3416;3416;0
13947;Tech Level;1;1;0
13947;Meta Level;9;9;0
13947;Overload duration bonus;-15;0;-15
13947;Heat Damage;1,1;0;1,1
13947;Required Thermodynamics Level;1;1;0
13947;Overload Shield Boost Bonus;10;0;10
13948;Activation Cost;128;128;0
13948;Structure Hitpoints;40;40;0
13948;Powergrid Usage;150;150;0
13948;CPU usage;85;85;0
13948;Shield Bonus;221;0;221
13948;Activation time / duration;3200;0;3200
13948;Primary Skill required;3416;3416;0
13948;Tech Level;1;1;0
13948;Meta Level;8;8;0
13948;Overload duration bonus;-15;0;-15
13948;Heat Damage;1,1;0;1,1
13948;Required Thermodynamics Level;1;1;0
13948;Overload Shield Boost Bonus;10;0;10
13953;Activation Cost;400;400;0
13953;Structure Hitpoints;40;40;0
13953;Powergrid Usage;500;500;0
13953;CPU usage;170;170;0
13953;Shield Bonus;630;0;630
13953;Activation time / duration;4000;0;4000
13953;Primary Skill required;3416;3416;0
13953;Tech Level;1;1;0
13953;Meta Level;9;9;0
13953;Overload duration bonus;-15;0;-15
13953;Heat Damage;1,1;0;1,1
13953;Required Thermodynamics Level;1;1;0
13953;Overload Shield Boost Bonus;10;0;10
13954;Activation Cost;320;320;0
13954;Structure Hitpoints;40;40;0
13954;Powergrid Usage;500;500;0
13954;CPU usage;170;170;0
13954;Shield Bonus;552;0;552
13954;Activation time / duration;4000;0;4000
13954;Primary Skill required;3416;3416;0
13954;Tech Level;1;1;0
13954;Meta Level;8;8;0
13954;Overload duration bonus;-15;0;-15
13954;Heat Damage;1,1;0;1,1
13954;Required Thermodynamics Level;1;1;0
13954;Overload Shield Boost Bonus;10;0;10
14045;Structure Hitpoints;40;40;0
14045;Powergrid Usage;1;1;0
14045;CPU usage;40;40;0
14045;Primary Skill required;3419;3419;0
14045;Tech Level;1;1;0
14045;Shield Boost Bonus;32,5;0;32,5
14045;Meta Level;8;8;0
14045;Heat damage penalty;100;0;100
14047;Structure Hitpoints;40;40;0
14047;Powergrid Usage;1;1;0
14047;CPU usage;55;55;0
14047;Primary Skill required;3419;3419;0
14047;Tech Level;1;1;0
14047;Shield Boost Bonus;37,5;0;37,5
14047;Meta Level;9;9;0
14047;Heat damage penalty;100;0;100
13931;Structure Hitpoints;40;40;0
13931;Powergrid Usage;4;4;0
13931;CPU usage;12;12;0
13931;Rate of fire;3875;0;3875
13931;Charges Per Cycle;1;1;0
13931;Primary Skill required;3320;0;3320
13931;Secondary Skill required;3319;0;3319
13931;Tech Level;1;1;0
13931;Used with (Charge Group);387;387;0
13931;Meta Level;7;7;0
13931;Overload rate of fire bonus;-15;0;-15
13931;Heat Damage;0,8;0;0,8
13931;Required Thermodynamics Level;1;1;0
13931;Reload Time;10000;0;10000
13933;Structure Hitpoints;40;40;0
13933;Powergrid Usage;3;3;0
13933;CPU usage;17;17;0
13933;Rate of fire;3500;0;3500
13933;Charges Per Cycle;1;1;0
13933;Primary Skill required;3320;0;3320
13933;Secondary Skill required;3319;0;3319
13933;Tech Level;1;1;0
13933;Used with (Charge Group);387;387;0
13933;Meta Level;8;8;0
13933;Overload rate of fire bonus;-15;0;-15
13933;Heat Damage;0,8;0;0,8
13933;Required Thermodynamics Level;1;1;0
13933;Reload Time;10000;0;10000
13925;Structure Hitpoints;40;40;0
13925;Powergrid Usage;6;0;6
13925;CPU usage;16;0;16
13925;Rate of fire;11200;0;11200
13925;Charges Per Cycle;1;1;0
13925;Primary Skill required;3321;0;3321
13925;Secondary Skill required;3319;0;3319
13925;Tech Level;1;1;0
13925;Used with (Charge Group);384;384;0
13925;Used with (Charge Group);394;394;0
13925;Meta Level;8;0;8
13925;Overload rate of fire bonus;-15;0;-15
13925;Heat Damage;2,8;0;2,8
13925;Required Thermodynamics Level;1;1;0
13925;Reload Time;10000;0;10000
13926;Structure Hitpoints;40;40;0
13926;Powergrid Usage;5;0;5
13926;CPU usage;20;0;20
13926;Rate of fire;11200;0;11200
13926;Charges Per Cycle;1;1;0
13926;Primary Skill required;3321;0;3321
13926;Secondary Skill required;3319;0;3319
13926;Tech Level;1;1;0
13926;Used with (Charge Group);384;384;0
13926;Used with (Charge Group);394;394;0
13926;Meta Level;8;0;8
13926;Overload rate of fire bonus;-15;0;-15
13926;Heat Damage;2,8;0;2,8
13926;Required Thermodynamics Level;1;1;0
13926;Reload Time;10000;0;10000
13919;Structure Hitpoints;40;40;0
13919;Powergrid Usage;73;0;73
13919;CPU usage;28;28;0
13919;Rate of fire;6045;0;6045
13919;Charges Per Cycle;1;1;0
13919;Primary Skill required;3321;0;3321
13919;Secondary Skill required;3319;0;3319
13919;Tech Level;1;1;0
13919;Used with (Charge Group);384;384;0
13919;Used with (Charge Group);394;394;0
13919;Meta Level;7;7;0
13919;Overload rate of fire bonus;-15;0;-15
13919;Heat Damage;1,4;0;1,4
13919;Required Thermodynamics Level;1;1;0
13919;Reload Time;35000;0;35000
13920;Structure Hitpoints;40;40;0
13920;Powergrid Usage;65;0;65
13920;CPU usage;39;39;0
13920;Rate of fire;5460;0;5460
13920;Charges Per Cycle;1;1;0
13920;Primary Skill required;3321;0;3321
13920;Secondary Skill required;3319;0;3319
13920;Tech Level;1;1;0
13920;Used with (Charge Group);384;384;0
13920;Used with (Charge Group);394;394;0
13920;Meta Level;8;8;0
13920;Overload rate of fire bonus;-15;0;-15
13920;Heat Damage;1,3;0;1,3
13920;Required Thermodynamics Level;1;1;0
13920;Reload Time;35000;0;35000
13921;Structure Hitpoints;40;40;0
13921;Powergrid Usage;100;100;0
13921;CPU usage;40;40;0
13921;Rate of fire;11625;11625;0
13921;Charges Per Cycle;1;1;0
13921;Primary Skill required;3324;0;3324
13921;Secondary Skill required;3319;0;3319
13921;Tech Level;1;1;0
13921;Used with (Charge Group);385;385;0
13921;Used with (Charge Group);395;395;0
13921;Meta Level;7;7;0
13921;Overload rate of fire bonus;-15;0;-15
13921;Heat Damage;1,7;0;1,7
13921;Required Thermodynamics Level;1;1;0
13921;Reload Time;10000;0;10000
13922;Structure Hitpoints;40;40;0
13922;Powergrid Usage;90;90;0
13922;CPU usage;55;55;0
13922;Rate of fire;10500;10500;0
13922;Charges Per Cycle;1;1;0
13922;Primary Skill required;3324;0;3324
13922;Secondary Skill required;3319;0;3319
13922;Tech Level;1;1;0
13922;Used with (Charge Group);385;385;0
13922;Used with (Charge Group);395;395;0
13922;Meta Level;8;8;0
13922;Overload rate of fire bonus;-15;0;-15
13922;Heat Damage;1,6;0;1,6
13922;Required Thermodynamics Level;1;1;0
13922;Reload Time;10000;0;10000
13320;Structure Hitpoints;40;40;0
13320;Powergrid Usage;1450;0;1450
13320;CPU usage;60;60;0
13320;Rate of fire;20680;0;20680
13320;Charges Per Cycle;1;1;0
13320;Primary Skill required;3326;0;3326
13320;Secondary Skill required;3319;0;3319
13320;Tech Level;1;1;0
13320;Used with (Charge Group);386;386;0
13320;Used with (Charge Group);396;396;0
13320;Meta Level;0;0;0
13320;Overload rate of fire bonus;-15;0;-15
13320;Heat Damage;2,4;0;2,4
13320;Required Thermodynamics Level;1;1;0
13320;Reload Time;10000;0;10000
13927;Structure Hitpoints;40;40;0
13927;Powergrid Usage;1450;0;1450
13927;CPU usage;48;48;0
13927;Rate of fire;16030;0;16030
13927;Charges Per Cycle;1;1;0
13927;Primary Skill required;3326;0;3326
13927;Secondary Skill required;3319;0;3319
13927;Tech Level;1;1;0
13927;Used with (Charge Group);386;386;0
13927;Used with (Charge Group);396;396;0
13927;Meta Level;7;7;0
13927;Overload rate of fire bonus;-15;0;-15
13927;Heat Damage;1,9;0;1,9
13927;Required Thermodynamics Level;1;1;0
13927;Reload Time;10000;0;10000
13929;Structure Hitpoints;40;40;0
13929;Powergrid Usage;1325;0;1325
13929;CPU usage;66;66;0
13929;Rate of fire;14475;0;14475
13929;Charges Per Cycle;1;1;0
13929;Primary Skill required;3326;0;3326
13929;Secondary Skill required;3319;0;3319
13929;Tech Level;1;1;0
13929;Used with (Charge Group);386;386;0
13929;Used with (Charge Group);396;396;0
13929;Meta Level;8;8;0
13929;Overload rate of fire bonus;-15;0;-15
13929;Heat Damage;1,7;0;1,7
13929;Required Thermodynamics Level;1;1;0
13929;Reload Time;10000;0;10000
13923;Structure Hitpoints;40;40;0
13923;Powergrid Usage;1750;1750;0
